user_id,events_count,unique_active_days,first_event_ts,last_event_ts,support_contacts_count,error_event_count,events_last_30d
1627-AFWVJ,26,26,2023-03-01 14:43:27,2025-01-14 21:46:50,2,1,10
1628-BIZYP,27,27,2023-03-06 02:57:16,2024-06-01 08:22:52,0,1,5
1629-DQQVB,27,26,2023-01-09 21:46:18,2024-07-06 11:09:53,0,1,9
1635-FJFCC,55,54,2023-02-07 23:40:38,2024-10-09 15:23:25,1,1,17
1635-HDGFT,16,16,2023-04-07 21:16:26,2024-04-28 18:03:27,0,0,3
1635-NZATJ,42,37,2023-01-27 05:22:31,2024-08-06 05:11:23,2,1,14
1636-NTNCO,68,57,2023-01-09 10:51:15,2024-10-25 14:55:54,0,3,18
1640-PLFMP,47,44,2023-01-28 20:01:08,2024-10-05 13:26:31,0,3,13
1641-BYBTK,85,77,2023-02-02 23:57:50,2024-10-27 05:41:04,0,4,25
1641-RQDAY,61,58,2023-01-09 00:24:53,2024-11-19 20:09:02,1,1,18
1642-HMARX,63,60,2023-01-13 00:44:10,2025-02-14 02:57:48,0,3,17
1644-IRKSF,35,34,2023-01-03 01:12:13,2024-11-08 04:04:03,0,1,10
1656-DRSMG,64,61,2023-01-14 10:36:44,2024-10-14 16:21:09,1,6,22
1657-DYMBM,59,58,2023-02-06 22:14:40,2024-10-08 11:03:23,1,1,20
1658-BYGOY,147,129,2023-01-11 15:46:21,2024-10-30 12:16:57,2,4,48
1658-TJVOA,53,48,2023-01-19 00:57:52,2024-08-07 10:07:55,1,1,12
1658-XUHBX,32,31,2023-02-13 13:44:46,2024-06-18 08:35:44,0,2,5
1660-HSOOQ,31,29,2023-01-28 12:11:16,2024-05-29 11:10:24,1,1,7
1661-CZBAU,57,52,2023-02-07 13:29:20,2024-09-30 14:47:00,1,2,20
1663-MHLHE,64,57,2023-01-05 14:48:29,2024-10-31 02:04:52,1,2,17
1666-JXLKU,58,53,2023-01-02 10:32:38,2024-09-13 16:51:54,3,2,21
1666-JZPZT,71,68,2023-02-10 08:20:00,2024-10-14 12:53:57,2,1,25
1670-SVOWZ,31,30,2023-03-10 22:42:24,2024-06-13 18:56:50,1,1,13
1676-MQAOA,29,27,2023-02-13 05:05:01,2024-09-19 04:22:05,1,1,7
1678-FYZOW,25,24,2023-04-02 08:30:25,2024-09-05 18:29:58,1,0,12
1679-JRFBR,140,130,2023-01-08 23:50:26,2024-11-18 13:52:04,2,8,36
1680-VDCWW,157,134,2023-01-17 05:04:51,2024-11-17 00:04:29,2,8,40
1682-VCOIO,35,35,2023-02-12 23:11:45,2024-09-24 18:04:20,0,1,12
1684-FLBGS,29,29,2023-01-26 00:59:41,2024-10-29 03:45:33,1,3,8
1685-BQULA,35,34,2023-01-30 12:32:10,2024-07-12 23:58:45,1,4,14
1685-VAYJF,41,39,2023-03-12 23:37:02,2024-09-22 10:38:50,1,1,14
1686-STUHN,24,23,2023-01-14 03:36:16,2024-09-22 18:31:15,0,0,5
1689-MRZQR,63,59,2023-01-22 05:59:06,2024-08-09 17:49:59,3,2,15
1689-YQBYY,31,29,2023-04-13 12:56:45,2024-08-30 14:08:28,0,3,11
1696-HXOWK,43,38,2023-02-11 15:24:57,2024-12-24 04:42:18,0,2,14
1696-MZVAU,55,52,2023-01-17 05:18:05,2024-06-29 22:51:10,0,1,17
1697-BCSHV,62,59,2023-02-25 01:21:28,2024-08-30 14:27:47,0,3,20
1697-LYYYX,65,59,2023-01-19 08:43:25,2024-12-06 15:20:03,0,1,15
1697-NVVGY,30,29,2023-01-20 22:21:08,2024-03-07 23:50:39,0,0,7
1698-XFZCI,55,49,2023-01-07 00:42:57,2024-08-17 16:05:49,3,0,12
1699-HPSBG,29,27,2023-02-17 02:16:46,2024-07-22 02:55:54,1,0,6
1699-TLDLZ,30,30,2023-03-17 09:25:08,2024-07-12 14:03:02,1,2,9
1699-UOTXU,61,59,2023-02-04 07:37:57,2024-09-28 18:51:19,0,5,23
1702-CCFNJ,45,44,2023-01-15 17:51:49,2024-08-24 01:47:13,0,1,14
1703-MGIAB,25,25,2023-03-14 17:45:34,2024-05-12 15:52:38,1,0,9
1704-NRWYE,26,26,2023-01-13 13:31:53,2024-06-23 03:50:44,1,3,6
1705-GUHPV,39,37,2023-01-08 07:34:27,2024-07-15 05:09:50,0,2,8
1707-HABPF,37,33,2023-03-18 04:59:46,2024-03-28 05:10:22,1,0,10
1708-PBBOA,142,127,2023-01-04 13:50:00,2024-11-25 17:47:30,1,6,45
1709-EJDOX,29,27,2023-03-10 11:36:16,2024-08-22 02:58:43,2,3,10
1710-RCXUS,152,126,2023-01-08 08:19:04,2024-10-12 02:05:25,1,6,30
1716-LSAMB,38,37,2023-03-16 02:30:40,2024-07-09 04:44:12,0,2,10
1722-LDZJS,29,27,2023-01-02 00:17:08,2024-07-02 14:48:28,1,0,6
1723-HKXJQ,30,29,2023-01-07 14:34:09,2024-11-22 09:34:22,1,1,10
1724-BQUHA,55,49,2023-02-10 18:55:28,2024-11-08 09:58:59,0,1,21
1724-IQWNM,23,23,2023-01-13 20:17:14,2024-08-26 16:55:40,0,0,7
1725-IQNIY,24,23,2023-02-06 17:45:55,2024-03-14 07:39:26,1,1,7
1725-MIMXW,63,59,2023-01-03 12:17:11,2024-08-22 09:12:31,0,3,17
1728-BQDMA,71,64,2023-02-25 02:33:49,2024-10-10 18:52:51,1,0,16
1728-CXQBE,49,44,2023-01-21 09:51:59,2024-08-15 00:28:21,3,4,12
1729-VLAZJ,27,27,2023-04-26 13:24:41,2024-09-24 21:59:36,1,1,9
1730-VFMWO,74,67,2023-01-06 05:05:14,2024-07-26 23:23:18,1,3,19
1730-ZMAME,21,21,2023-03-04 03:06:49,2024-03-20 22:12:45,0,0,4
1731-TVIUK,25,23,2023-01-19 14:28:45,2024-07-17 17:13:00,0,1,6
1732-FEKLD,33,32,2023-01-12 10:02:21,2024-09-09 19:38:51,1,0,11
1732-VHUBQ,61,57,2023-01-19 11:59:48,2024-05-23 15:36:49,0,4,19
1734-ZMNTZ,22,21,2023-03-28 23:35:18,2024-07-31 15:13:30,0,0,7
1735-XMJVH,76,72,2023-02-09 21:17:08,2024-05-22 05:09:47,2,5,18
1740-CSDJP,63,59,2023-01-26 10:54:40,2024-10-07 09:17:41,3,4,15
1741-WTPON,21,21,2023-02-23 10:06:06,2024-09-19 20:26:32,0,1,8
1744-JHKYS,154,135,2023-01-02 23:51:45,2024-12-06 16:33:25,1,11,45
1746-TGTWV,23,22,2023-03-14 01:43:07,2024-09-01 22:21:03,3,0,14
1750-CSKKM,29,29,2023-01-25 18:43:42,2024-07-04 22:39:44,0,1,10
1751-NCDLI,68,64,2023-01-17 23:35:51,2024-10-07 16:01:04,0,2,21
1752-OZXFY,26,24,2023-02-15 00:13:20,2024-04-13 01:49:29,0,1,6
1754-GKYPY,25,24,2023-03-16 19:00:59,2024-09-01 05:04:16,0,3,8
1755-FZQEC,30,29,2023-02-16 08:32:13,2024-09-14 16:53:54,1,3,7
1755-RMCXH,26,26,2023-01-12 02:57:42,2024-11-05 04:25:36,0,0,8
1757-TCATG,25,25,2023-01-08 18:08:45,2024-06-13 18:46:11,0,0,9
1760-CAZHT,35,34,2023-01-31 13:46:07,2024-05-28 00:12:34,2,1,8
1761-AEZZR,76,68,2023-01-15 02:42:05,2024-12-20 14:17:52,0,5,15
1763-KUAAW,24,24,2023-02-01 02:47:04,2024-04-27 13:30:35,0,1,7
1763-WQFUK,58,55,2023-01-28 01:03:25,2024-06-27 03:33:00,1,4,12
1764-VUUMT,55,54,2023-01-01 01:42:53,2024-04-16 21:01:38,2,3,12
1766-GKNMI,138,121,2023-01-12 03:18:18,2024-11-01 23:24:28,1,10,46
1767-CJKBA,56,55,2023-02-07 07:47:16,2024-07-17 08:02:51,0,2,9
1767-TGTKO,32,30,2023-03-11 02:25:08,2024-06-09 04:33:20,0,0,8
1768-HNVGJ,31,31,2023-01-14 16:54:30,2024-06-29 04:30:39,1,0,8
1768-ZAIFU,57,53,2023-01-28 15:47:14,2024-12-16 13:17:56,0,0,15
1769-GRUIK,57,52,2023-02-17 07:07:31,2024-06-18 22:44:27,1,2,15
1771-OADNZ,27,25,2023-01-07 23:37:15,2024-08-23 17:31:15,0,0,10
1775-KWJKQ,145,128,2023-01-01 12:20:43,2024-12-11 14:45:06,6,4,44
1776-SPBWV,55,53,2023-02-03 01:36:58,2024-06-21 04:36:10,3,1,13
1777-JYQPJ,57,55,2023-02-02 02:52:17,2024-10-01 22:20:09,1,1,19
1779-PWPMG,71,68,2023-01-05 05:35:34,2024-10-22 02:12:10,3,5,21
1784-BXEFA,60,56,2023-01-09 09:47:24,2024-08-04 23:27:57,0,1,13
1784-EZDKJ,66,58,2023-01-18 12:54:18,2024-10-29 08:16:13,1,3,22
1785-BPHTP,26,25,2023-02-16 05:25:37,2024-01-27 03:49:21,1,0,5
1790-NESIO,50,47,2023-01-21 04:08:04,2024-06-26 16:38:41,1,1,12
1791-PQHBB,29,29,2023-01-02 16:56:33,2025-02-21 23:27:18,3,1,8
1792-UXAFY,30,28,2023-01-15 18:58:48,2024-10-09 14:35:00,0,2,4
1794-HBQTJ,23,23,2023-02-26 21:35:35,2024-08-22 15:42:10,2,3,7
1794-SWWKL,18,18,2023-02-12 09:38:47,2024-06-28 19:40:49,0,0,4
1796-JANOW,63,59,2023-01-07 23:27:20,2024-09-23 19:49:24,1,0,17
1803-BGNBD,66,62,2023-02-07 08:45:09,2024-09-18 10:33:14,0,2,29
1809-DMJHQ,30,29,2023-02-19 06:58:03,2024-08-20 13:36:11,1,0,5
1810-BOHSY,64,61,2023-02-02 00:34:04,2024-10-21 15:53:49,1,1,16
1810-MVMAI,66,62,2023-02-09 00:30:46,2024-11-08 13:56:41,2,3,15
1813-JLKWR,68,65,2023-02-18 19:48:18,2024-08-13 20:53:18,1,4,18
1813-JYWTO,29,28,2023-05-17 03:23:28,2024-04-26 08:16:43,0,0,10
1814-DKOLC,35,35,2023-03-15 18:18:31,2024-06-11 20:20:14,0,1,12
1814-WFGVS,63,58,2023-01-12 05:21:33,2024-06-13 21:22:51,2,5,9
1816-FLZDK,41,40,2023-01-14 08:41:52,2024-08-28 13:20:31,0,0,14
1818-ESQMW,26,26,2023-03-07 07:30:22,2024-10-12 11:06:35,0,1,8
1820-DJFPH,34,33,2023-01-23 09:44:42,2024-12-25 13:50:42,0,3,10
1820-TQVEV,56,54,2023-02-14 22:47:41,2024-11-26 11:58:04,0,1,21
1821-BUCWY,53,50,2023-03-10 07:16:22,2024-08-12 04:37:34,1,0,15
1830-GGFNM,59,54,2023-02-10 04:17:34,2024-08-27 04:16:32,0,2,18
1830-IPXVJ,30,30,2023-02-16 18:45:17,2024-04-25 00:43:58,0,0,7
1832-PEUTS,31,28,2023-02-18 06:27:18,2024-05-27 19:03:43,1,0,8
1833-TCXKK,20,19,2023-01-06 00:57:50,2024-10-24 05:32:55,0,0,7
1833-VGRUM,27,26,2023-03-20 19:15:45,2024-11-04 09:35:02,1,1,10
1834-ABKHQ,33,32,2023-02-03 03:08:22,2024-07-29 06:26:02,0,1,11
1834-WULEG,54,53,2023-03-23 13:34:17,2024-11-24 20:40:57,1,0,16
1837-YQUCE,61,59,2023-01-17 01:46:56,2024-06-24 16:43:16,2,4,19
1839-FBNFR,55,53,2023-02-02 14:09:36,2024-10-20 01:02:33,1,1,17
1839-UMACK,44,41,2023-01-19 05:36:24,2024-08-20 22:03:15,0,2,11
1840-BIUOG,23,23,2023-01-30 14:40:04,2024-11-23 15:36:53,0,2,8
1841-YSJGV,39,38,2023-02-19 01:33:50,2024-07-27 21:02:43,1,3,9
1842-EZJMK,35,35,2023-03-14 03:28:34,2024-05-30 14:20:27,0,3,14
1843-TLSGD,53,49,2023-01-16 19:49:11,2024-10-18 05:51:39,1,1,18
1845-CSBRZ,56,53,2023-02-07 15:20:00,2024-11-03 16:11:26,1,5,23
1845-ZLLIG,58,56,2023-01-21 09:25:03,2024-10-07 05:25:13,2,5,22
1846-XWOQN,70,66,2023-01-07 03:46:47,2024-08-21 19:58:55,4,3,20
1848-LBZHY,26,26,2023-03-13 17:52:41,2024-07-31 13:32:49,1,0,8
1849-RJYIG,63,60,2023-01-05 02:17:33,2024-07-15 04:22:33,0,5,20
1850-AKQEP,30,29,2023-03-02 19:40:00,2024-07-23 07:09:59,1,0,13
1852-QSWCD,68,66,2023-01-03 11:02:59,2024-11-17 03:58:58,1,6,21
1852-XEMDW,36,35,2023-01-23 23:18:41,2024-12-31 16:50:59,0,4,14
1853-ARAAQ,52,51,2023-01-02 18:32:27,2024-11-11 09:31:18,0,2,15
1853-UDXBW,30,30,2023-02-08 09:05:51,2024-09-26 23:48:33,0,3,6
1855-AGAWH,70,66,2023-01-22 21:48:45,2024-08-31 02:17:10,2,1,20
1855-CFULU,45,42,2023-02-17 20:52:50,2024-10-21 23:42:18,2,0,15
1862-QRWPE,140,119,2023-01-01 04:19:59,2024-09-26 11:12:40,3,4,43
1862-SKORY,34,33,2023-02-19 00:37:37,2024-07-27 22:47:54,0,4,8
1866-DIOQZ,33,32,2023-02-26 05:06:39,2024-05-04 14:51:09,0,3,7
1866-NXPSP,64,60,2023-02-27 16:17:30,2024-09-25 03:25:59,0,2,15
1866-OBPNR,54,50,2023-01-04 14:59:47,2024-08-14 08:06:19,2,2,16
1866-RZZQS,31,29,2023-01-18 09:07:09,2024-07-02 02:09:00,0,3,7
1866-ZSLJM,53,51,2023-01-06 11:10:41,2024-09-11 04:02:40,0,2,15
1867-BDVFH,29,27,2023-01-27 12:03:09,2024-10-02 23:23:36,0,2,12
1867-TJHTS,66,59,2023-02-22 10:41:20,2024-07-31 09:45:53,2,2,22
1871-MOWRM,30,29,2023-02-24 16:03:46,2024-09-24 15:45:14,0,2,9
1872-EBWSC,71,67,2023-02-06 21:36:06,2024-09-18 12:31:30,7,1,21
1875-QIVME,160,137,2023-01-07 04:35:56,2024-12-15 15:21:24,3,7,48
1877-HKBQX,71,64,2023-02-14 06:02:14,2024-09-14 07:26:21,3,3,22
1891-FZYSA,75,74,2023-02-14 22:08:11,2024-10-12 00:37:09,0,5,24
1891-QRQSA,150,128,2023-01-04 00:58:01,2024-10-26 20:23:12,5,8,47
1891-UAWWU,37,37,2023-03-20 15:00:17,2024-12-11 09:21:14,1,1,17
1894-IGFSG,72,69,2023-03-12 19:06:47,2024-09-17 14:56:25,1,6,22
1895-QTKDO,59,56,2023-01-10 02:10:22,2024-10-13 05:17:43,0,2,17
1897-OKVMW,79,75,2023-02-16 03:34:01,2024-07-26 00:18:07,1,2,27
1897-RCFUM,24,24,2023-01-16 09:35:17,2024-08-19 13:41:05,1,2,9
1898-JSNDC,59,55,2023-02-04 12:13:16,2024-09-05 21:16:44,3,3,14
1899-VXWXM,65,62,2023-01-03 10:34:52,2024-10-16 18:09:10,0,5,19
1902-XBTFB,26,25,2023-04-15 21:33:35,2024-09-27 08:33:02,0,1,6
1904-WAJAA,31,31,2023-03-03 23:21:46,2024-12-13 10:14:20,0,0,9
1905-OEILC,24,24,2023-02-25 06:48:51,2024-08-25 00:26:05,1,2,6
1907-UBQFC,81,79,2023-01-26 18:05:35,2024-10-27 15:42:58,1,2,28
1907-YLNYW,67,61,2023-01-02 21:38:11,2024-08-06 08:40:31,1,2,18
1910-FMXJM,140,122,2023-01-06 01:12:05,2024-11-10 14:03:27,7,4,44
1915-IOFGU,24,24,2023-01-08 22:05:27,2024-09-30 23:04:09,1,1,6
1915-OAKWD,65,58,2023-01-01 09:15:38,2024-12-20 06:45:11,3,5,19
1918-ZBFQJ,147,130,2023-01-03 08:47:48,2024-10-04 10:51:46,0,4,40
1919-RTPQD,26,26,2023-02-21 15:33:48,2025-01-31 19:36:18,0,2,11
1921-KYSAY,53,51,2023-02-02 12:50:38,2025-01-16 02:29:05,3,4,22
1925-GMVBW,49,48,2023-03-01 05:46:45,2024-09-20 05:50:26,1,1,12
1925-LFCZZ,40,40,2023-02-26 19:35:48,2024-08-18 01:33:10,2,1,15
1925-TIBLE,33,32,2023-01-23 13:59:25,2024-05-24 20:46:25,0,1,10
1926-QUZNN,64,59,2023-03-08 03:48:24,2025-01-22 11:45:39,4,0,23
1927-QEWMY,50,47,2023-02-12 05:27:07,2024-10-23 11:25:26,1,1,10
1928-BXYIV,35,31,2023-03-03 18:07:32,2025-01-04 16:13:31,2,2,10
1929-ZCBHE,32,31,2023-04-01 19:32:18,2024-09-09 01:29:02,0,3,11
1930-BZLHI,35,35,2023-03-09 11:58:16,2024-09-29 10:37:00,1,2,14
1930-QPBVZ,59,50,2023-01-31 12:39:39,2024-09-06 17:45:07,1,7,20
1930-WNXSB,26,24,2023-02-25 07:13:20,2024-06-19 03:20:33,0,0,8
1932-UEDCX,32,30,2023-02-10 05:00:36,2024-06-14 08:31:09,0,0,8
1934-MKPXS,51,49,2023-01-29 17:30:48,2024-12-08 18:42:22,1,1,19
1934-SJVJK,53,47,2023-01-23 14:01:36,2024-03-09 05:39:19,0,2,14
1935-IMVBB,31,29,2023-01-14 03:05:07,2025-01-17 21:50:33,0,1,14
1936-CZAKF,71,66,2023-02-05 19:24:08,2024-11-03 13:12:37,1,3,17
1936-UAFEH,32,30,2023-01-25 16:15:21,2024-10-12 20:50:24,2,0,13
1937-OTUKY,66,61,2023-01-12 12:37:18,2024-11-11 21:37:31,3,3,19
1941-HOSAM,41,40,2023-01-01 09:02:08,2024-10-22 00:13:47,0,3,15
1942-OQFRW,41,37,2023-01-06 22:10:12,2024-10-26 18:09:06,2,3,10
1945-XISKS,21,20,2023-02-01 19:46:07,2024-07-06 19:46:24,0,1,5
1950-KSVVJ,167,137,2023-01-13 01:31:07,2024-12-23 00:59:59,5,8,40
1951-IEYXM,45,41,2023-03-23 13:20:31,2025-01-17 01:03:54,0,2,14
1952-DVVSW,32,30,2023-02-10 07:38:55,2024-11-22 00:37:55,0,0,8
1955-IBMMB,37,36,2023-03-07 00:01:25,2024-04-06 16:10:14,1,0,5
1956-YIFGE,28,26,2023-03-16 23:50:31,2024-06-28 07:24:49,1,1,9
1958-RNRKS,54,52,2023-01-02 16:24:29,2024-10-08 23:02:54,0,3,16
1960-UOTYM,41,38,2023-03-06 10:28:37,2024-06-13 00:43:12,2,0,13
1960-UYCNN,50,46,2023-02-12 07:54:43,2024-10-04 00:13:21,3,0,16
1963-SVUCV,30,28,2023-04-07 04:23:27,2024-05-16 09:13:13,0,2,9
1963-VAUKV,26,25,2023-01-29 09:13:05,2024-04-28 16:15:23,0,1,5
1964-SVLEA,62,59,2023-01-24 20:47:06,2024-10-19 06:22:18,0,1,23
1965-AKTSX,30,28,2023-04-28 01:29:43,2024-10-07 01:25:40,0,0,8
1965-DDBWU,25,25,2023-02-23 01:05:33,2024-09-14 12:28:11,0,3,7
1970-KKFWL,52,50,2023-01-02 23:02:18,2024-09-28 19:39:40,0,2,14
1971-DTCZB,52,49,2023-02-04 20:10:54,2024-10-13 10:16:41,2,1,10
1972-XMUWV,23,23,2023-02-19 11:44:16,2024-05-30 19:58:57,1,2,5
1976-AZZPJ,37,33,2023-01-12 16:17:26,2024-10-18 10:35:22,0,4,7
1976-CFOCS,33,32,2023-02-24 14:38:19,2024-05-08 14:54:26,0,0,9
1977-STDKI,24,24,2023-01-03 16:22:05,2024-05-02 19:46:41,0,0,8
1980-KXVPM,29,29,2023-04-11 01:05:14,2024-09-21 22:51:13,0,1,11
1981-INRFU,29,29,2023-02-12 09:29:51,2024-07-25 23:50:11,0,3,11
1982-FEBTD,139,119,2023-01-06 16:46:50,2024-11-26 20:09:03,8,3,44
1984-FCOWB,27,27,2023-01-05 01:12:18,2024-10-29 21:32:31,3,1,7
1984-GPTEH,138,121,2023-01-17 05:30:26,2025-01-09 06:38:47,1,7,47
1985-MBRYP,53,50,2023-02-09 20:37:25,2024-08-07 08:01:47,0,3,18
1986-PHGZF,29,26,2023-02-20 17:36:46,2024-07-07 22:24:32,0,1,7
1987-AUELQ,29,27,2023-03-19 06:57:39,2024-08-15 12:12:40,0,0,5
1989-PRJHP,70,64,2023-01-08 19:01:34,2024-07-05 07:48:29,1,3,14
1991-VOPLL,28,27,2023-01-01 00:11:15,2024-05-07 06:44:58,0,0,4
1996-DBMUS,131,119,2023-01-04 21:11:20,2024-08-16 11:16:09,6,3,36
1998-VHJHK,37,33,2023-03-07 01:32:03,2024-08-15 12:42:29,0,2,7
2000-DHJUY,64,58,2023-01-20 22:50:34,2024-09-29 19:49:07,4,1,18
2000-MPKCA,62,59,2023-01-30 11:29:53,2024-11-25 20:27:55,2,4,21
2001-EWBQU,44,44,2023-03-09 09:48:42,2024-12-11 12:48:31,1,4,15
2001-MCUUW,141,123,2023-01-05 17:25:49,2025-01-31 05:45:53,1,3,48
2002-MZHWP,65,64,2023-02-27 07:28:11,2024-08-26 07:35:26,2,3,17
2003-CKLOR,53,51,2023-01-25 23:44:29,2024-08-16 07:46:27,2,3,15
2004-OCQXK,69,61,2023-01-03 23:14:34,2025-01-30 17:17:04,2,1,17
2005-DWQZJ,30,29,2023-04-12 15:32:37,2024-07-28 12:42:47,0,1,7
2007-QVGAW,63,60,2023-01-13 13:31:55,2024-07-22 13:56:09,0,2,17
2011-TRQYE,50,46,2023-02-07 19:33:11,2024-09-07 04:14:33,0,2,19
2012-NWRPA,33,32,2023-04-07 22:45:30,2024-09-27 04:12:08,0,0,14
2013-SGDXK,35,35,2023-01-30 00:32:23,2024-09-06 06:08:35,0,2,12
2014-MKGMH,67,59,2023-01-24 06:46:01,2024-06-28 14:14:58,0,5,15
2017-CCBLH,60,58,2023-03-02 23:06:53,2024-08-06 23:15:14,2,3,18
2018-PZKMU,28,28,2023-01-25 02:49:50,2024-07-14 19:17:46,1,2,10
2018-QKYGT,50,47,2023-02-11 00:44:16,2024-09-01 22:25:43,0,2,9
2019-HDCZY,25,25,2023-02-12 19:30:23,2024-05-14 18:14:46,0,0,4
2023-VQFDL,59,57,2023-01-13 18:13:06,2025-01-27 20:57:31,1,2,19
2024-BASKD,150,131,2023-01-27 04:27:29,2025-01-25 10:34:05,1,11,47
2025-JKFWI,31,31,2023-02-20 04:47:00,2024-09-15 08:46:47,0,0,13
2026-TGDHM,53,49,2023-02-10 15:57:19,2024-09-07 05:15:49,0,2,14
2027-CWDNU,32,31,2023-02-05 19:35:13,2024-11-02 14:56:28,0,4,9
2027-DNKIV,29,25,2023-02-06 20:41:31,2024-05-12 17:56:19,1,1,10
2027-FECZV,70,68,2023-01-27 20:01:12,2024-07-15 08:09:41,1,2,24
2027-OAQQC,35,34,2023-02-08 06:55:51,2024-06-25 12:55:38,0,0,11
2027-WKXMW,31,31,2023-03-11 09:01:47,2024-08-07 00:27:48,2,0,6
2030-BTZRO,32,32,2023-02-01 00:21:37,2024-12-30 22:14:55,0,1,8
2034-CGRHZ,35,34,2023-01-07 13:24:55,2024-09-22 07:35:17,3,1,7
2034-GDRCN,141,125,2023-01-06 07:26:07,2024-10-30 22:32:35,5,7,44
2037-SGXHH,30,30,2023-03-22 03:30:10,2024-05-30 06:01:34,1,2,9
2037-XJFUP,59,55,2023-01-15 22:29:01,2025-01-04 08:53:52,1,4,13
2038-LLMLM,63,62,2023-02-03 21:57:44,2024-10-04 17:01:25,0,1,20
2038-OEQZH,54,52,2023-02-02 05:40:03,2024-09-04 09:10:21,0,1,19
2038-YSEZE,40,40,2023-01-06 20:45:45,2024-10-27 10:22:40,1,2,16
2039-JONDJ,67,65,2023-01-11 18:22:31,2024-12-01 00:10:45,1,3,25
2040-LDIWQ,148,122,2023-01-23 08:07:59,2024-12-06 21:00:10,2,4,36
2040-OBMLJ,57,54,2023-01-12 16:14:48,2024-07-18 10:16:00,0,0,18
2040-VZIKE,47,46,2023-01-18 23:05:28,2024-08-16 05:00:44,0,1,11
2040-XBAVJ,61,59,2023-01-13 21:34:48,2024-07-03 21:47:56,0,2,19
2041-JIJCI,54,52,2023-01-12 11:13:06,2024-11-10 23:10:08,1,4,20
2043-WVTQJ,37,35,2023-01-28 08:50:12,2024-10-10 10:17:56,2,1,11
2045-BMBTJ,30,29,2023-01-19 19:54:44,2024-09-28 06:14:06,0,1,9
2049-BAFNW,27,27,2023-01-04 06:01:15,2024-04-12 05:55:51,0,1,5
2050-ONYDQ,67,65,2023-01-09 02:39:04,2024-08-25 12:15:36,1,1,29
2054-PJOCK,57,54,2023-01-01 10:35:59,2024-08-22 08:42:45,0,1,18
2055-BFOCC,28,28,2023-01-14 00:13:22,2024-02-01 09:36:14,0,5,4
2055-PDADH,26,23,2023-02-21 13:36:27,2024-05-06 07:34:05,1,1,9
2055-SIFSS,143,124,2023-01-09 04:58:27,2024-09-24 12:49:45,2,6,39
2056-EVGZL,27,25,2023-04-13 23:28:10,2024-07-14 08:27:37,2,1,7
2057-BOYKM,66,63,2023-02-06 10:09:15,2024-11-15 22:55:53,0,1,25
2057-ZBLPD,37,37,2023-02-10 02:07:25,2024-07-02 06:23:55,0,1,13
2058-DCJBE,60,58,2023-01-03 03:30:18,2024-11-07 11:42:09,0,3,17
2061-VVFST,25,25,2023-03-09 10:35:37,2024-08-07 22:08:47,0,0,6
2065-MMKGR,58,53,2023-01-02 01:09:18,2024-09-19 05:47:51,2,1,20
2067-QYTCF,24,23,2023-01-20 07:33:15,2024-05-22 22:09:58,0,2,8
2068-WWXQZ,38,37,2023-01-08 01:31:44,2024-07-07 15:08:24,0,1,8
2070-FNEXE,130,120,2023-01-21 12:21:30,2024-11-21 04:16:13,3,5,32
2070-XYMFH,57,54,2023-01-05 11:02:36,2024-07-10 15:18:23,1,4,17
2072-ZVJJX,51,48,2023-01-30 22:30:22,2024-08-15 03:34:40,2,2,15
2073-QBVBI,22,21,2023-03-10 08:01:06,2024-10-10 21:43:09,2,0,4
2074-GKOWZ,62,57,2023-01-18 02:34:19,2024-09-30 18:07:51,3,2,14
2074-GUHPQ,36,34,2023-02-05 14:09:08,2024-08-09 05:20:36,0,1,7
2075-PUEPR,148,132,2023-01-13 17:16:10,2024-11-12 19:21:11,2,6,46
2075-RMJIK,28,28,2023-02-23 20:23:29,2024-06-13 10:25:12,1,1,6
2077-DDHJK,131,112,2023-02-08 00:45:01,2024-09-20 08:25:32,3,8,27
2077-MPJQO,30,30,2023-02-11 20:08:58,2024-08-05 13:36:29,0,2,8
2079-FBMZK,28,27,2023-01-17 07:59:16,2024-04-24 19:10:27,0,0,7
2080-CAZNM,29,29,2023-02-08 05:51:49,2024-04-01 18:04:25,1,1,4
2080-GKCWQ,21,19,2023-05-13 07:50:39,2024-10-02 13:48:45,0,0,4
2080-SRCDE,132,120,2023-01-15 03:48:18,2024-10-21 03:49:37,1,3,45
2081-KJSQF,24,24,2023-01-16 20:14:45,2024-05-24 16:57:40,1,1,6
2081-VEYEH,42,42,2023-01-28 02:02:33,2024-10-04 03:57:06,1,1,12
2082-CEFLT,19,18,2023-03-27 10:22:40,2024-11-27 06:50:21,0,1,7
2082-OJVTK,22,22,2023-01-16 16:22:21,2024-04-18 11:06:17,1,0,5
2085-BOJKI,64,53,2023-02-14 11:33:51,2024-06-11 05:35:49,0,2,16
2085-JVGAD,132,118,2023-01-11 17:03:04,2025-01-31 21:15:10,4,7,47
2087-QAREY,29,29,2023-01-30 05:12:36,2024-07-30 14:32:12,0,1,12
2088-IEBAU,137,121,2023-01-23 04:47:56,2024-10-23 03:30:35,1,4,44
2091-GPPIQ,55,54,2023-01-30 02:17:18,2024-07-15 22:50:09,1,2,12
2091-MJTFX,25,25,2023-02-02 13:23:50,2024-07-24 02:34:54,0,0,9
2091-RFFBA,36,34,2023-02-17 19:51:28,2024-09-26 02:07:22,3,1,9
2096-XOTMO,31,31,2023-02-02 04:00:44,2024-11-27 09:19:37,1,0,11
