user_id,segment,signup_date,active_months,active_month_offsets,churned,churn_date
2060,low,2023-07-01,2,0|1,True,2023-09-01
2061,medium,2023-09-01,3,0|1|2,True,2023-12-01
2062,medium,2023-01-01,5,0|1|2|3|4,True,2023-06-01
2063,medium,2023-08-01,8,0|1|2|3|4|5|6|7,True,2024-04-01
2064,medium,2023-01-01,5,0|1|2|3|4,True,2023-06-01
2065,medium,2023-07-01,1,0,True,2023-08-01
2066,low,2023-01-01,1,0,True,2023-02-01
2067,medium,2023-02-01,5,0|1|2|3|4,True,2023-07-01
2068,medium,2023-09-01,3,0|1|2,True,2023-12-01
2069,medium,2023-01-01,6,0|1|2|3|4|5,True,2023-07-01
2070,low,2023-03-01,1,0,True,2023-04-01
2071,medium,2023-03-01,5,0|1|2|3|4,True,2023-08-01
2072,medium,2023-06-01,4,0|1|2|3,True,2023-10-01
2073,medium,2023-09-01,9,0|1|2|3|4|5|6|7|8,True,2024-06-01
2074,high,2023-02-01,13,0|1|2|3|4|5|6|7|8|9|10|11|17,False,
2075,medium,2023-06-01,8,0|1|2|3|4|5|6|7,True,2024-02-01
2076,medium,2023-06-01,3,0|1|2,True,2023-09-01
2077,low,2023-04-01,1,0,True,2023-05-01
2078,high,2023-02-01,14,0|1|2|3|4|5|6|7|8|9|10|11|12|13,True,2024-04-01
2079,medium,2023-07-01,4,0|1|2|3,True,2023-11-01
2080,medium,2023-06-01,8,0|1|2|3|4|5|6|7,True,2024-02-01
2081,high,2023-01-01,13,0|1|2|3|4|5|6|7|8|9|10|11|12,True,2024-02-01
2082,low,2023-08-01,1,0,True,2023-09-01
2083,low,2023-05-01,1,0,True,2023-06-01
2084,medium,2023-09-01,7,0|1|2|3|4|5|6,True,2024-04-01
2085,medium,2023-05-01,2,0|1,True,2023-07-01
2086,low,2023-01-01,3,0|1|2,True,2023-04-01
2087,medium,2023-01-01,6,0|1|2|3|4|5,True,2023-07-01
2088,medium,2023-07-01,10,0|1|2|3|4|5|6|7|8|9,True,2024-05-01
2089,medium,2023-06-01,6,0|1|2|3|4|5,True,2023-12-01
2090,low,2023-07-01,4,0|1|2|3,True,2023-11-01
2091,low,2023-05-01,2,0|1,True,2023-07-01
2092,medium,2023-06-01,8,0|1|2|3|4|5|6|7,True,2024-02-01
2093,low,2023-01-01,3,0|1|2,True,2023-04-01
2094,low,2023-06-01,4,0|1|2|3,True,2023-10-01
2095,medium,2023-03-01,4,0|1|2|3,True,2023-07-01
2096,high,2023-09-01,12,0|1|2|3|4|5|6|7|8|9|10|11,True,2024-09-01
2097,high,2023-05-01,18,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17,False,
2098,low,2023-02-01,1,0,True,2023-03-01
2099,medium,2023-01-01,9,0|1|2|3|4|5|6|7|8,True,2023-10-01
2100,medium,2023-06-01,7,0|1|2|3|4|5|6,True,2024-01-01
2101,medium,2023-07-01,1,0,True,2023-08-01
2102,medium,2023-08-01,6,0|1|2|3|4|5,True,2024-02-01
2103,low,2023-04-01,3,0|1|2,True,2023-07-01
2104,medium,2023-04-01,4,0|1|2|3,True,2023-08-01
2105,medium,2023-05-01,6,0|1|2|3|4|5,True,2023-11-01
2106,high,2023-05-01,14,0|1|2|3|4|5|6|7|8|9|10|11|12|13,True,2024-07-01
2107,medium,2023-05-01,8,0|1|2|3|4|5|6|7,True,2024-01-01
2108,medium,2023-01-01,6,0|1|2|3|4|5,True,2023-07-01
2109,high,2023-06-01,14,0|1|2|3|4|5|6|7|8|9|10|11|12|13,True,2024-08-01
2110,medium,2023-03-01,11,0|1|2|3|4|5|6|7|8|9|14,True,2024-06-01
2111,low,2023-05-01,3,0|1|2,True,2023-08-01
2112,medium,2023-07-01,5,0|1|2|3|4,True,2023-12-01
2113,high,2023-08-01,13,0|1|2|3|4|5|6|7|8|9|10|11|12,True,2024-09-01
2114,low,2023-02-01,2,0|1,True,2023-04-01
2115,medium,2023-09-01,4,0|1|2|3,True,2024-01-01
2116,medium,2023-08-01,6,0|1|2|3|4|5,True,2024-02-01
2117,medium,2023-09-01,5,0|1|2|3|4,True,2024-02-01
2118,low,2023-05-01,1,0,True,2023-06-01
2119,medium,2023-06-01,7,0|1|2|3|4|5|6,True,2024-01-01
2120,medium,2023-05-01,6,0|1|2|3|4|5,True,2023-11-01
2121,medium,2023-08-01,8,0|1|2|3|4|5|6|7,True,2024-04-01
2122,medium,2023-04-01,8,0|1|2|3|4|5|6|7,True,2023-12-01
2123,low,2023-05-01,5,0|1|2|3|4,True,2023-10-01
2124,low,2023-08-01,5,0|1|2|3|4,True,2024-01-01
2125,low,2023-08-01,1,0,True,2023-09-01
2126,high,2023-01-01,18,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17,False,
2127,low,2023-09-01,1,0,True,2023-10-01
2128,high,2023-07-01,13,0|1|2|3|4|5|6|7|8|9|10|11|16,True,2024-12-01
2129,medium,2023-01-01,5,0|1|2|3|5,True,2023-07-01
2130,medium,2023-06-01,8,0|1|2|3|4|5|6|7,True,2024-02-01
2131,low,2023-02-01,2,0|1,True,2023-04-01
2132,low,2023-01-01,3,0|1|2,True,2023-04-01
2133,low,2023-04-01,3,0|1|2,True,2023-07-01
2134,medium,2023-04-01,7,0|1|2|3|4|5|6,True,2023-11-01
2135,low,2023-02-01,4,0|1|2|3,True,2023-06-01
2136,low,2023-06-01,4,0|1|2|3,True,2023-10-01
2137,high,2023-06-01,12,0|1|2|3|4|5|6|7|8|9|10|11,True,2024-06-01
2138,low,2023-05-01,3,0|1|2,True,2023-08-01
2139,medium,2023-06-01,4,0|1|2|3,True,2023-10-01
2140,low,2023-03-01,5,0|1|2|3|4,True,2023-08-01
2141,low,2023-02-01,1,0,True,2023-03-01
2142,medium,2023-03-01,7,0|1|2|3|4|5|6,True,2023-10-01
2143,medium,2023-07-01,3,0|1|2,True,2023-10-01
2144,medium,2023-01-01,1,0,True,2023-02-01
2145,medium,2023-05-01,4,0|1|2|3,True,2023-09-01
2146,medium,2023-01-01,6,0|1|2|3|4|5,True,2023-07-01
2147,medium,2023-05-01,6,0|1|2|3|4|5,True,2023-11-01
2148,high,2023-01-01,15,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14,True,2024-04-01
2149,high,2023-04-01,10,0|1|2|3|4|5|6|7|8|9,True,2024-02-01
2150,low,2023-02-01,1,0,True,2023-03-01
2151,medium,2023-07-01,7,0|1|2|3|4|5|6,True,2024-02-01
2152,medium,2023-09-01,4,0|1|2|3,True,2024-01-01
2153,low,2023-04-01,2,0|3,True,2023-08-01
2154,low,2023-01-01,2,0|1,True,2023-03-01
2155,medium,2023-08-01,2,0|1,True,2023-10-01
2156,low,2023-06-01,2,0|1,True,2023-08-01
2157,medium,2023-05-01,7,0|1|2|3|4|5|6,True,2023-12-01
2158,medium,2023-02-01,7,0|1|2|3|4|5|6,True,2023-09-01
2159,low,2023-02-01,2,0|1,True,2023-04-01
2160,medium,2023-03-01,5,0|1|2|3|4,True,2023-08-01
2161,medium,2023-06-01,6,0|1|2|3|4|5,True,2023-12-01
2162,medium,2023-04-01,3,0|1|2,True,2023-07-01
2163,medium,2023-02-01,2,0|1,True,2023-04-01
2164,medium,2023-06-01,4,0|1|2|3,True,2023-10-01
2165,low,2023-09-01,2,0|1,True,2023-11-01
2166,low,2023-06-01,4,0|1|2|3,True,2023-10-01
2167,high,2023-01-01,11,0|1|2|3|4|5|6|7|8|9|15,True,2024-05-01
2168,high,2023-03-01,12,0|1|2|3|4|5|6|7|8|9|10|11,True,2024-03-01
2169,low,2023-01-01,3,0|1|2,True,2023-04-01
2170,medium,2023-04-01,7,0|1|2|3|4|5|6,True,2023-11-01
2171,low,2023-06-01,1,0,True,2023-07-01
2172,low,2023-02-01,3,0|1|2,True,2023-05-01
2173,low,2023-04-01,2,0|1,True,2023-06-01
2174,medium,2023-08-01,6,0|1|2|3|4|5,True,2024-02-01
2175,medium,2023-01-01,3,0|1|2,True,2023-04-01
2176,medium,2023-04-01,5,0|1|2|3|4,True,2023-09-01
2177,high,2023-02-01,17,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16,True,2024-07-01
2178,low,2023-07-01,1,0,True,2023-08-01
2179,medium,2023-06-01,6,0|1|2|3|4|5,True,2023-12-01
2180,medium,2023-09-01,4,0|1|2|3,True,2024-01-01
2181,medium,2023-09-01,3,0|1|2,True,2023-12-01
2182,medium,2023-07-01,5,0|1|2|3|4,True,2023-12-01
2183,low,2023-01-01,1,0,True,2023-02-01
2184,low,2023-08-01,3,0|1|2,True,2023-11-01
2185,low,2023-07-01,2,0|1,True,2023-09-01
2186,medium,2023-07-01,2,0|1,True,2023-09-01
2187,low,2023-06-01,4,0|1|2|3,True,2023-10-01
2188,medium,2023-03-01,8,0|1|2|3|4|5|6|7,True,2023-11-01
2189,high,2023-03-01,10,0|1|2|3|4|5|6|7|8|9,True,2024-01-01
2190,medium,2023-09-01,1,0,True,2023-10-01
2191,low,2023-03-01,3,0|1|2,True,2023-06-01
2192,high,2023-01-01,3,0|1|2,True,2023-04-01
2193,high,2023-06-01,18,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17,False,
2194,high,2023-03-01,12,0|1|2|3|4|5|6|7|8|9|10|11,True,2024-03-01
2195,medium,2023-03-01,6,0|1|2|3|4|5,True,2023-09-01
2196,medium,2023-03-01,3,0|1|2,True,2023-06-01
2197,medium,2023-02-01,6,0|1|2|3|4|5,True,2023-08-01
2198,medium,2023-02-01,7,0|1|2|3|4|5|6,True,2023-09-01
2199,medium,2023-01-01,6,0|1|2|3|4|5,True,2023-07-01
2200,high,2023-01-01,16,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15,True,2024-05-01
2201,medium,2023-02-01,9,0|1|2|3|4|5|6|7|8,True,2023-11-01
2202,high,2023-08-01,8,0|1|2|3|4|5|6|7,True,2024-04-01
2203,low,2023-09-01,2,0|1,True,2023-11-01
2204,medium,2023-09-01,5,0|1|2|3|4,True,2024-02-01
2205,medium,2023-01-01,6,0|1|2|3|4|5,True,2023-07-01
2206,high,2023-01-01,13,0|1|2|3|4|5|6|7|8|9|10|11|12,True,2024-02-01
2207,high,2023-01-01,6,0|1|2|3|4|5,True,2023-07-01
2208,low,2023-05-01,3,0|1|2,True,2023-08-01
2209,low,2023-06-01,1,0,True,2023-07-01
2210,medium,2023-07-01,5,0|1|2|3|4,True,2023-12-01
2211,medium,2023-02-01,6,0|1|2|3|16|17,False,
2212,high,2023-05-01,4,0|1|2|3,True,2023-09-01
2213,medium,2023-07-01,4,0|1|2|3,True,2023-11-01
2214,low,2023-01-01,4,0|1|2|3,True,2023-05-01
2215,high,2023-09-01,12,0|1|2|3|4|5|6|7|8|9|10|11,True,2024-09-01
2216,high,2023-03-01,12,0|1|2|3|4|5|6|7|8|9|10|11,True,2024-03-01
2217,medium,2023-04-01,2,0|1,True,2023-06-01
2218,medium,2023-03-01,8,0|1|2|3|4|5|6|7,True,2023-11-01
2219,low,2023-06-01,2,0|1,True,2023-08-01
2220,medium,2023-05-01,5,0|1|2|3|4,True,2023-10-01
2221,medium,2023-08-01,3,0|1|2,True,2023-11-01
2222,low,2023-04-01,4,0|1|2|3,True,2023-08-01
2223,medium,2023-02-01,3,0|1|2,True,2023-05-01
2224,medium,2023-07-01,7,0|1|2|3|4|5|6,True,2024-02-01
2225,medium,2023-09-01,8,0|1|2|3|4|5|6|7,True,2024-05-01
2226,low,2023-04-01,1,0,True,2023-05-01
2227,medium,2023-08-01,6,0|1|2|3|4|5,True,2024-02-01
2228,low,2023-09-01,1,0,True,2023-10-01
2229,medium,2023-07-01,7,0|1|2|3|4|5|6,True,2024-02-01
2230,medium,2023-06-01,4,0|1|2|3,True,2023-10-01
2231,low,2023-08-01,1,0,True,2023-09-01
2232,medium,2023-04-01,6,0|1|2|3|4|5,True,2023-10-01
2233,medium,2023-04-01,3,0|1|2,True,2023-07-01
2234,medium,2023-06-01,7,0|1|2|3|4|5|6,True,2024-01-01
2235,high,2023-01-01,10,0|1|2|3|4|5|6|7|8|9,True,2023-11-01
2236,low,2023-01-01,2,0|1,True,2023-03-01
2237,low,2023-03-01,1,0,True,2023-04-01
2238,medium,2023-05-01,2,0|1,True,2023-07-01
2239,medium,2023-02-01,6,0|1|2|3|4|5,True,2023-08-01
2240,low,2023-08-01,1,0,True,2023-09-01
2241,low,2023-09-01,1,0,True,2023-10-01
2242,medium,2023-07-01,6,0|1|2|3|4|5,True,2024-01-01
2243,low,2023-02-01,2,0|1,True,2023-04-01
2244,medium,2023-06-01,7,0|1|2|3|4|5|6,True,2024-01-01
2245,low,2023-06-01,3,0|1|2,True,2023-09-01
2246,medium,2023-06-01,7,0|1|2|3|4|5|6,True,2024-01-01
2247,low,2023-03-01,2,0|1,True,2023-05-01
2248,medium,2023-07-01,6,0|1|2|3|4|5,True,2024-01-01
2249,low,2023-09-01,2,0|1,True,2023-11-01
2250,medium,2023-08-01,5,0|1|2|3|4,True,2024-01-01
2251,low,2023-09-01,3,0|1|2,True,2023-12-01
2252,high,2023-04-01,11,0|1|2|3|4|5|6|7|8|9|10,True,2024-03-01
2253,medium,2023-06-01,7,0|1|2|3|4|5|6,True,2024-01-01
2254,medium,2023-04-01,6,0|1|2|3|4|5,True,2023-10-01
2255,low,2023-04-01,3,0|1|2,True,2023-07-01
2256,medium,2023-05-01,7,0|1|2|3|4|5|6,True,2023-12-01
2257,low,2023-05-01,2,0|1,True,2023-07-01
2258,medium,2023-02-01,5,0|1|2|3|4,True,2023-07-01
2259,medium,2023-02-01,6,0|1|2|3|4|5,True,2023-08-01
2260,medium,2023-04-01,7,0|1|2|3|4|5|6,True,2023-11-01
2261,low,2023-09-01,3,0|1|2,True,2023-12-01
2262,medium,2023-09-01,5,0|1|2|3|4,True,2024-02-01
2263,medium,2023-01-01,8,0|1|2|3|4|5|6|7,True,2023-09-01
2264,low,2023-07-01,3,0|1|2,True,2023-10-01
2265,low,2023-02-01,3,0|1|2,True,2023-05-01
2266,low,2023-05-01,3,0|1|2,True,2023-08-01
2267,medium,2023-01-01,7,0|1|2|3|4|5|6,True,2023-08-01
2268,medium,2023-01-01,6,0|1|2|3|4|5,True,2023-07-01
2269,medium,2023-02-01,7,0|1|2|3|4|5|6,True,2023-09-01
2270,low,2023-09-01,2,0|1,True,2023-11-01
2271,high,2023-07-01,6,0|1|2|3|4|5,True,2024-01-01
2272,medium,2023-07-01,5,0|1|2|3|4,True,2023-12-01
2273,medium,2023-08-01,5,0|1|2|3|4,True,2024-01-01
2274,low,2023-05-01,3,0|1|2,True,2023-08-01
2275,medium,2023-07-01,6,0|1|2|3|4|5,True,2024-01-01
2276,low,2023-01-01,4,0|1|2|3,True,2023-05-01
2277,low,2023-01-01,2,0|1,True,2023-03-01
2278,medium,2023-01-01,8,0|1|2|3|4|5|6|7,True,2023-09-01
2279,medium,2023-04-01,5,0|1|2|3|4,True,2023-09-01
2280,medium,2023-09-01,6,0|1|2|3|4|5,True,2024-03-01
2281,low,2023-03-01,5,0|1|2|3|4,True,2023-08-01
2282,medium,2023-04-01,5,0|1|2|3|4,True,2023-09-01
2283,medium,2023-09-01,5,0|1|2|3|4,True,2024-02-01
2284,high,2023-02-01,14,0|1|2|3|4|5|6|7|8|9|10|11|12|13,True,2024-04-01
2285,low,2023-04-01,3,0|1|2,True,2023-07-01
2286,low,2023-02-01,2,0|1,True,2023-04-01
2287,medium,2023-02-01,1,0,True,2023-03-01
2288,low,2023-04-01,1,0,True,2023-05-01
2289,high,2023-05-01,11,0|1|2|3|4|5|6|7|8|9|10,True,2024-04-01
2290,medium,2023-06-01,6,0|1|2|3|4|5,True,2023-12-01
2291,low,2023-02-01,1,0,True,2023-03-01
2292,medium,2023-04-01,8,0|1|2|3|4|5|6|7,True,2023-12-01
2293,low,2023-05-01,1,0,True,2023-06-01
2294,medium,2023-09-01,7,0|1|2|3|4|5|6,True,2024-04-01
2295,low,2023-03-01,2,0|1,True,2023-05-01
2296,medium,2023-02-01,8,0|1|2|3|4|5|6|7,True,2023-10-01
2297,low,2023-01-01,3,0|1|2,True,2023-04-01
2298,low,2023-09-01,3,0|1|2,True,2023-12-01
2299,medium,2023-01-01,7,0|1|2|3|4|5|6,True,2023-08-01
2300,low,2023-06-01,2,0|1,True,2023-08-01
2301,low,2023-07-01,2,0|1,True,2023-09-01
2302,low,2023-04-01,3,0|1|2,True,2023-07-01
2303,low,2023-08-01,1,0,True,2023-09-01
2304,medium,2023-06-01,4,0|1|2|3,True,2023-10-01
2305,low,2023-06-01,2,0|1,True,2023-08-01
2306,low,2023-06-01,2,0|1,True,2023-08-01
2307,high,2023-09-01,15,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14,True,2024-12-01
2308,low,2023-01-01,3,0|1|2,True,2023-04-01
2309,high,2023-02-01,13,0|1|2|3|4|5|6|7|8|9|10|11|12,True,2024-03-01
2310,medium,2023-07-01,6,0|1|2|3|4|5,True,2024-01-01
2311,medium,2023-06-01,6,0|1|2|3|4|5,True,2023-12-01
2312,high,2023-01-01,11,0|1|2|3|4|5|6|7|8|9|10,True,2023-12-01
2313,medium,2023-05-01,8,0|1|2|3|4|5|6|7,True,2024-01-01
2314,medium,2023-01-01,7,0|1|2|3|4|12|13,True,2024-03-01
2315,low,2023-07-01,3,0|1|2,True,2023-10-01
2316,low,2023-04-01,4,0|1|2|3,True,2023-08-01
2317,low,2023-07-01,1,0,True,2023-08-01
2318,medium,2023-06-01,8,0|1|2|3|4|5|6|7,True,2024-02-01
2319,high,2023-01-01,4,0|1|2|3,True,2023-05-01
2320,low,2023-04-01,1,0,True,2023-05-01
2321,medium,2023-02-01,7,0|1|2|3|4|5|6,True,2023-09-01
2322,medium,2023-09-01,4,0|1|2|3,True,2024-01-01
2323,high,2023-06-01,13,0|1|2|3|4|5|6|7|8|9|10|11|16,True,2024-11-01
2324,medium,2023-09-01,8,0|1|2|3|4|5|6|7,True,2024-05-01
2325,medium,2023-05-01,4,0|1|2|3,True,2023-09-01
2326,high,2023-06-01,17,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16,True,2024-11-01
2327,low,2023-02-01,1,0,True,2023-03-01
2328,medium,2023-08-01,5,0|1|2|3|4,True,2024-01-01
2329,medium,2023-01-01,4,0|1|2|3,True,2023-05-01
2330,medium,2023-04-01,7,0|1|2|3|4|5|6,True,2023-11-01
2331,low,2023-03-01,1,0,True,2023-04-01
2332,high,2023-08-01,11,0|1|2|3|4|5|6|7|8|9|10,True,2024-07-01
2333,low,2023-09-01,3,0|1|2,True,2023-12-01
2334,medium,2023-03-01,4,0|1|2|3,True,2023-07-01
2335,medium,2023-06-01,5,0|1|2|3|4,True,2023-11-01
2336,high,2023-09-01,10,0|1|2|3|4|5|6|7|8|9,True,2024-07-01
2337,high,2023-06-01,10,0|1|2|3|4|5|6|7|8|9,True,2024-04-01
2338,medium,2023-02-01,8,0|1|2|3|4|5|6|7,True,2023-10-01
2339,medium,2023-02-01,7,0|1|2|3|4|5|6,True,2023-09-01
2340,medium,2023-05-01,5,0|1|2|3|5,True,2023-11-01
2341,medium,2023-01-01,4,0|1|2|3,True,2023-05-01
2342,medium,2023-07-01,5,0|1|2|3|4,True,2023-12-01
2343,medium,2023-04-01,7,0|1|2|3|4|5|6,True,2023-11-01
2344,medium,2023-09-01,4,0|1|2|3,True,2024-01-01
2345,low,2023-01-01,4,0|1|2|3,True,2023-05-01
2346,high,2023-03-01,4,0|1|2|3,True,2023-07-01
2347,high,2023-06-01,6,0|1|2|3|4|5,True,2023-12-01
2348,low,2023-08-01,1,0,True,2023-09-01
2349,low,2023-03-01,2,0|1,True,2023-05-01
2350,low,2023-09-01,1,0,True,2023-10-01
2351,high,2023-04-01,12,0|1|2|3|4|5|6|7|8|9|10|11,True,2024-04-01
2352,low,2023-08-01,2,0|1,True,2023-10-01
2353,low,2023-09-01,1,0,True,2023-10-01
2354,low,2023-04-01,2,0|1,True,2023-06-01
2355,medium,2023-07-01,8,0|1|2|3|4|5|6|7,True,2024-03-01
2356,medium,2023-03-01,8,0|1|2|3|4|5|6|7,True,2023-11-01
2357,medium,2023-08-01,6,0|1|2|3|4|5,True,2024-02-01
2358,low,2023-03-01,2,0|1,True,2023-05-01
2359,low,2023-01-01,1,0,True,2023-02-01
2360,medium,2023-08-01,6,0|1|2|3|4|5,True,2024-02-01
2361,medium,2023-02-01,3,0|1|2,True,2023-05-01
2362,low,2023-01-01,1,0,True,2023-02-01
2363,high,2023-06-01,10,0|1|2|3|4|5|6|7|8|9,True,2024-04-01
2364,low,2023-09-01,3,0|1|2,True,2023-12-01
2365,medium,2023-04-01,7,0|1|2|3|4|5|6,True,2023-11-01
2366,low,2023-07-01,2,0|1,True,2023-09-01
2367,low,2023-03-01,4,0|1|2|3,True,2023-07-01
2368,high,2023-06-01,13,0|1|2|3|4|5|6|7|8|9|10|11|17,False,
2369,low,2023-09-01,1,0,True,2023-10-01
2370,low,2023-08-01,2,0|1,True,2023-10-01
2371,medium,2023-04-01,2,0|1,True,2023-06-01
2372,medium,2023-09-01,6,0|1|2|3|4|5,True,2024-03-01
2373,medium,2023-05-01,6,0|1|2|3|4|5,True,2023-11-01
2374,medium,2023-09-01,7,0|1|2|3|4|5|6,True,2024-04-01
2375,medium,2023-06-01,2,0|1,True,2023-08-01
2376,medium,2023-01-01,6,0|1|2|3|4|5,True,2023-07-01
2377,high,2023-05-01,12,0|1|2|3|4|5|6|7|8|9|10|11,True,2024-05-01
2378,medium,2023-04-01,8,0|1|2|3|4|5|6|7,True,2023-12-01
2379,medium,2023-04-01,2,0|1,True,2023-06-01
2380,low,2023-02-01,3,0|1|2,True,2023-05-01
2381,low,2023-08-01,4,0|1|7|8,True,2024-05-01
2382,low,2023-03-01,2,0|1,True,2023-05-01
2383,high,2023-08-01,10,0|1|2|3|4|5|6|7|8|17,False,
2384,medium,2023-04-01,6,0|1|2|3|4|5,True,2023-10-01
2385,medium,2023-09-01,2,0|1,True,2023-11-01
2386,high,2023-01-01,13,0|1|2|3|4|5|6|7|8|9|10|11|12,True,2024-02-01
2387,high,2023-05-01,11,0|1|2|3|4|5|6|7|8|9|10,True,2024-04-01
2388,low,2023-07-01,2,0|1,True,2023-09-01
2389,low,2023-04-01,3,0|1|2,True,2023-07-01
2390,medium,2023-03-01,2,0|1,True,2023-05-01
2391,high,2023-09-01,11,0|1|2|3|4|5|6|7|8|9|10,True,2024-08-01
2392,high,2023-08-01,17,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16,True,2025-01-01
2393,low,2023-04-01,6,0|1|2|3|4|5,True,2023-10-01
2394,high,2023-06-01,14,0|1|2|3|4|5|6|7|8|9|10|11|12|13,True,2024-08-01
2395,medium,2023-02-01,5,0|1|2|3|4,True,2023-07-01
2396,low,2023-07-01,1,0,True,2023-08-01
2397,medium,2023-04-01,1,0,True,2023-05-01
2398,low,2023-02-01,1,0,True,2023-03-01
2399,medium,2023-01-01,7,0|1|2|3|4|5|6,True,2023-08-01
2400,high,2023-02-01,10,0|1|2|3|4|5|6|7|8|9,True,2023-12-01
2401,low,2023-06-01,5,0|1|2|5|6,True,2024-01-01
2402,medium,2023-03-01,4,0|1|4|5,True,2023-09-01
2403,low,2023-05-01,1,0,True,2023-06-01
2404,low,2023-06-01,5,0|1|2|6|7,True,2024-02-01
2405,low,2023-01-01,4,0|1|2|3,True,2023-05-01
2406,low,2023-06-01,4,0|1|2|3,True,2023-10-01
2407,medium,2023-07-01,3,0|1|2,True,2023-10-01
2408,high,2023-02-01,10,0|1|2|3|4|5|6|7|8|9,True,2023-12-01
2409,medium,2023-07-01,8,0|1|2|3|4|5|6|7,True,2024-03-01
2410,medium,2023-01-01,7,0|1|2|3|4|5|6,True,2023-08-01
2411,low,2023-04-01,1,0,True,2023-05-01
2412,medium,2023-02-01,4,0|1|2|3,True,2023-06-01
2413,low,2023-03-01,1,0,True,2023-04-01
2414,low,2023-04-01,3,0|1|2,True,2023-07-01
2415,medium,2023-06-01,5,0|1|2|3|4,True,2023-11-01
2416,medium,2023-09-01,6,0|1|2|3|4|5,True,2024-03-01
2417,high,2023-05-01,12,0|1|2|3|4|5|6|7|8|9|10|11,True,2024-05-01
2418,high,2023-03-01,5,0|1|2|3|4,True,2023-08-01
2419,medium,2023-01-01,4,0|1|2|3,True,2023-05-01
2420,low,2023-07-01,1,0,True,2023-08-01
2421,medium,2023-02-01,7,0|1|2|3|4|5|6,True,2023-09-01
2422,medium,2023-07-01,4,0|1|2|3,True,2023-11-01
2423,medium,2023-02-01,1,0,True,2023-03-01
2424,low,2023-02-01,1,0,True,2023-03-01
2425,low,2023-02-01,1,0,True,2023-03-01
2426,high,2023-04-01,14,0|1|2|3|4|5|6|7|8|9|10|11|12|13,True,2024-06-01
2427,low,2023-06-01,1,0,True,2023-07-01
2428,medium,2023-03-01,3,0|1|2,True,2023-06-01
2429,low,2023-01-01,3,0|1|2,True,2023-04-01
2430,low,2023-06-01,1,0,True,2023-07-01
2431,low,2023-08-01,4,0|1|2|3,True,2023-12-01
2432,low,2023-03-01,3,0|1|2,True,2023-06-01
2433,medium,2023-07-01,7,0|1|2|3|4|5|6,True,2024-02-01
2434,medium,2023-06-01,8,0|1|2|3|4|5|6|16,True,2024-11-01
2435,high,2023-06-01,9,0|1|2|3|4|5|6|14|15,True,2024-10-01
2436,low,2023-06-01,2,0|1,True,2023-08-01
2437,low,2023-04-01,1,0,True,2023-05-01
2438,medium,2023-05-01,7,0|1|2|3|4|14|15,True,2024-09-01
2439,medium,2023-08-01,6,0|1|2|3|4|5,True,2024-02-01
2440,medium,2023-05-01,9,0|1|2|3|4|5|6|7|8,True,2024-02-01
2441,medium,2023-02-01,10,0|1|2|3|4|5|6|7|8|9,True,2023-12-01
2442,low,2023-01-01,3,0|1|2,True,2023-04-01
2443,medium,2023-01-01,7,0|1|2|3|4|5|6,True,2023-08-01
2444,medium,2023-04-01,6,0|1|2|3|4|5,True,2023-10-01
2445,high,2023-07-01,11,0|1|2|3|4|5|6|7|8|9|10,True,2024-06-01
2446,medium,2023-07-01,1,0,True,2023-08-01
2447,medium,2023-07-01,4,0|1|2|3,True,2023-11-01
2448,low,2023-09-01,2,0|1,True,2023-11-01
2449,low,2023-06-01,3,0|1|2,True,2023-09-01
2450,medium,2023-03-01,5,0|1|2|3|4,True,2023-08-01
2451,medium,2023-07-01,8,0|1|2|3|4|5|6|7,True,2024-03-01
2452,low,2023-03-01,1,0,True,2023-04-01
2453,medium,2023-03-01,6,0|1|2|3|4|17,False,
2454,medium,2023-07-01,5,0|1|2|3|4,True,2023-12-01
2455,medium,2023-09-01,7,0|1|2|3|4|5|6,True,2024-04-01
2456,low,2023-09-01,3,0|1|2,True,2023-12-01
2457,medium,2023-03-01,4,0|1|2|3,True,2023-07-01
2458,high,2023-05-01,10,0|1|2|3|4|5|6|7|8|14,True,2024-08-01
2459,low,2023-02-01,4,0|1|2|3,True,2023-06-01
2460,low,2023-01-01,4,0|1|2|3,True,2023-05-01
2461,low,2023-01-01,1,0,True,2023-02-01
2462,medium,2023-06-01,6,0|1|2|3|4|5,True,2023-12-01
2463,high,2023-02-01,12,0|1|2|3|4|5|6|7|8|9|10|11,True,2024-02-01
2464,low,2023-03-01,1,0,True,2023-04-01
2465,medium,2023-05-01,3,0|1|2,True,2023-08-01
2466,medium,2023-06-01,6,0|1|2|3|4|5,True,2023-12-01
2467,medium,2023-09-01,2,0|1,True,2023-11-01
2468,medium,2023-02-01,9,0|1|2|3|4|5|6|7|8,True,2023-11-01
2469,high,2023-09-01,10,0|1|2|3|4|5|6|7|8|9,True,2024-07-01
2470,medium,2023-05-01,7,0|1|2|3|4|5|6,True,2023-12-01
